YEAR,MONTH,DAY,GRID_NO,PRECIPITATION,ET0,TEMPERATURE_AVG,WINDSPEED,RADIATION
2004,5,26,97100,0,3.8,13.3,2.5,21780
2004,5,27,97100,0,4.14,10.7,3.1,26310
2004,5,28,97100,0,4.56,12,3.1,28400
2004,5,29,97100,0,5.11,14.6,2.5,28620
2004,5,30,97100,1,4.28,17.2,2.2,20470
2004,5,31,97100,0,4.45,15.7,3,25630
2004,6,1,97100,0.1,3.51,13.9,1.7,21130
2004,6,2,97100,9,2.67,15.5,2.1,13670
2004,6,3,97100,0,3.49,16.2,2.5,19030
2004,6,4,97100,7,1.04,12,2.1,5880
2004,6,5,97100,0,1.94,14.1,1.7,9640
2004,6,6,97100,0,3.58,15.4,1.4,21360
2004,6,7,97100,0,5.02,18.2,1.4,28610
2004,6,8,97100,0,5.76,21.5,2.1,28430
2004,6,9,97100,0,5.59,23.2,2.3,25430
2004,6,10,97100,9,4.14,23.7,2.1,16930
2004,6,11,97100,1,3.34,18.4,2.9,17620
2004,6,12,97100,8,2.53,14.4,2.1,14490
2004,6,13,97100,0,3.02,14.7,2.5,17060
2004,6,14,97100,0,4.94,15.8,2.3,29210
2004,6,15,97100,0,4.95,18.9,2.4,26160
2004,6,16,97100,0,4.29,15.8,2.9,23380
2004,6,17,97100,0,5.12,17.2,5.3,22860
2004,6,18,97100,0.5,2.21,14.3,4,9110
2004,6,19,97100,2,2.5,13.6,2.6,13360
2004,6,20,97100,0.1,4.14,12.9,2.4,25020
2004,6,21,97100,6.8,2.93,13.5,2.9,16250
2004,6,22,97100,5,2.39,16.8,2.2,10730
2004,6,23,97100,0.1,4.6,18.4,8.6,17890
2004,6,24,97100,0.4,3.55,14.6,6.9,14590
2004,6,25,97100,0,3.22,13.5,3.8,16540
2004,6,26,97100,0.1,3.63,14.6,1.4,21320
2004,6,27,97100,0,4.39,20.1,2.7,18800
2004,6,28,97100,0,4.82,17.4,2.3,26000
2004,6,29,97100,0,4.56,16.2,1.6,26380
2004,6,30,97100,0,4.44,18.5,1.8,22110
2004,7,1,97100,2,3.75,17.1,3.8,15480
2004,7,2,97100,20,2.73,14.6,3.3,15310
2004,7,3,97100,2,2.95,14.7,4.7,14690
2004,7,4,97100,3,2.23,14.9,1.6,11770
2004,7,5,97100,0,4.01,17,2.6,21730
2004,7,6,97100,0,4.75,16.9,2.6,25670
2004,7,7,97100,5,3.27,19,3.7,11520
2004,7,8,97100,4.2,3.33,18.1,4.5,14120
2004,7,9,97100,0.7,1,13.1,6.8,3920
2004,7,10,97100,1.1,3.26,14.4,3.4,18140
2004,7,11,97100,0.5,2.44,13.2,3.2,14140
2004,7,12,97100,8.1,2.04,14,2.4,10920
2004,7,13,97100,0,2.11,13.8,1.8,11130
2004,7,14,97100,0.1,3.27,14.8,3.7,16780
2004,7,15,97100,0,1.97,18.6,4.2,7330
2004,7,16,97100,0,4.58,20.9,2.7,22640
2004,7,17,97100,3,4.72,21.9,3.3,19200
2004,7,18,97100,15,2.67,19,3,14544
2004,7,19,97100,0.4,4.01,20.7,2.6,16992
2004,7,20,97100,6,2.98,20,2.5,12685
2004,7,21,97100,9,3.91,21.6,1.6,19690
2004,7,22,97100,0.2,4.62,21.5,1.3,25000
2004,7,23,97100,8,4.92,23.8,2.3,23050
2004,7,24,97100,0,5.02,20.9,2.3,25940
2004,7,25,97100,1,3.33,16.7,2.1,18190
2004,7,26,97100,1.2,2.67,17.4,2.3,12810
2004,7,27,97100,0,4.03,16.5,1.8,23570
2004,7,28,97100,0,5.04,17.4,3.3,26220
2004,7,29,97100,0,6.25,20.6,4.2,26390
2004,7,30,97100,0,5.01,21.3,1.8,24560
2004,7,31,97100,0,3.84,22.6,1.4,17200
2004,8,1,97100,2,5.12,22.4,2.3,24390
2004,8,2,97100,0,4.97,21.8,2.6,22350
2004,8,3,97100,0.2,4.76,23,1.6,22270
2004,8,4,97100,0.9,2.15,22,2.1,7490
2004,8,5,97100,0,5.86,24.9,3.1,22770
2004,8,6,97100,0,3.36,22.2,2.4,14600
2004,8,7,97100,1,3.17,23,2.6,11870
2004,8,8,97100,0,5.6,23.4,3.1,23370
2004,8,9,97100,0,5.95,25.6,2.9,21560
2004,8,10,97100,14,2.91,23.7,2.5,6490
2004,8,11,97100,0,4.43,23.1,1.6,22630
2004,8,12,97100,6.5,3.23,21.1,3.2,11440
2004,8,13,97100,21,2.02,17.1,5.7,9830
2004,8,14,97100,4,1.52,16.9,4.7,7370
2004,8,15,97100,0,3.69,19.6,1.9,20160
2004,8,16,97100,14,2.25,19,3.2,9850
2004,8,17,97100,0.9,2.58,19.5,4,11410
2004,8,18,97100,17,4.88,22.6,6.1,18600
2004,8,19,97100,0,4.11,20.2,6.1,17820
2004,8,20,97100,6,3.11,18.2,4.6,14240
2004,8,21,97100,4,1.57,15,3.7,6270
2004,8,22,97100,0.2,2.74,14.4,1.5,16800
2004,8,23,97100,0,3.25,17.5,2.9,15940
2004,8,24,97100,1.2,2.42,17.5,4.2,10540
2004,8,25,97100,4.8,1.57,14.7,5.3,8110
2004,8,26,97100,2,2.12,16,3.5,9610
2004,8,27,97100,4,2.87,15.7,5,15470
2004,8,28,97100,9,1.51,17.1,3.4,6914
2004,8,29,97100,3,2.39,17.9,3.3,13010
2004,8,30,97100,2,2,15.5,4.2,10040
2004,8,31,97100,0,2.64,14.9,2.9,14910
2004,9,1,97100,0,3.05,15.2,1.5,20720
2004,9,2,97100,0,3.81,17.6,3,20450
2004,9,3,97100,0,3.18,19.5,1.6,18150
2004,9,4,97100,0,3.7,20.4,2.5,18800
2004,9,5,97100,0,3.72,20.8,2.7,17770
2004,9,6,97100,0,3.9,19.5,3.5,19540
2004,9,7,97100,0,4.11,20,4,18500
2004,9,8,97100,0,3.85,19.4,3.7,17870
2004,9,9,97100,0,4.52,17.8,4.2,19660
2004,9,10,97100,4,4.39,19.2,4.1,16670
2004,9,11,97100,0.7,2.52,19.4,5.2,11340
2004,9,12,97100,0,3.09,16.5,4.1,16120
2004,9,13,97100,0.1,2.93,16.5,5.3,11760
2004,9,14,97100,0.2,2.92,15.9,5.7,13960
2004,9,15,97100,0.1,2.12,14.1,3.1,10510
2004,9,16,97100,0,2.15,11.5,1.4,16110
2004,9,17,97100,0,2.51,12.9,1.7,17380
2004,9,18,97100,3,2.96,15.4,2.6,16790
2004,9,19,97100,0,1.88,16.2,1.8,8860
2004,9,20,97100,2,1.83,12,5.2,7820
2004,9,21,97100,0.1,2.86,13.6,6.5,12620
2004,9,22,97100,0.6,1.7,12.2,7.1,5250
2004,9,23,97100,7.1,1.15,14.7,5.7,2810
2004,9,24,97100,0.1,1.52,11.1,3.2,9100
2004,9,25,97100,3.8,1.34,11.7,2.4,6970
2004,9,26,97100,0.1,1.25,12.2,2.2,7350
2004,9,27,97100,0.2,0.62,12.4,2.5,3120
2004,9,28,97100,0.2,1.69,16,3.3,9420
2004,9,29,97100,0,1.78,15.3,3,8860
2004,9,30,97100,0.6,1.02,12.4,1.3,6840
2004,10,1,97100,0,1.25,14.8,1.9,7620
2004,10,2,97100,0,1.69,14.4,3.5,9000
2004,10,3,97100,0,1.83,13.2,2.3,12580
2004,10,4,97100,0.1,2.35,16.8,3.5,11290
2004,10,5,97100,5,2.59,19.1,4.6,9810
2004,10,6,97100,0,0.86,12.6,2.7,4897
2004,10,7,97100,0.2,1.31,10.9,2.2,10160
2004,10,8,97100,2,0.59,8.5,1.7,4036
2004,10,9,97100,1,1.51,11,4.2,9450
2004,10,10,97100,0,1.61,9.4,4.6,7640
2004,10,11,97100,0,1.74,8.3,4.6,6830
2004,10,12,97100,0,1.46,10.1,2.4,7520
2004,10,13,97100,1,0.86,9.4,1.8,6300
2004,10,14,97100,1.6,1.3,11.7,5.2,6960
2004,10,15,97100,8.2,1.11,9.9,5.3,5320
2004,10,16,97100,7,0.54,7.2,4.6,4390
2004,10,17,97100,4.8,0.45,7.4,5,2820
2004,10,18,97100,0,0.96,9.6,4.1,5610
2004,10,19,97100,0.5,0.5,7.2,1.8,4720
2004,10,20,97100,11,0.41,14.1,4.5,2200
2004,10,21,97100,0,2.14,14.7,5.6,10520
2004,10,22,97100,0,1.4,12.2,3.4,10340
2004,10,23,97100,0,1.87,16,5.6,7890
2004,10,24,97100,11,1.51,16.5,3.5,8420
2004,10,25,97100,0,1.63,14.6,5.8,6010
2004,10,26,97100,0,0.55,9.8,0.8,3350
2004,10,27,97100,5,0.6,8.4,3.2,3420
2004,10,28,97100,1,0.46,11.5,3.1,1380
2004,10,29,97100,4.4,0.84,13.1,2.3,4060
2004,10,30,97100,1,0.38,8.8,1.4,2110
2004,10,31,97100,0,0.68,10.1,3.7,3780
2004,11,1,97100,0.4,0.46,8.8,5.2,1080
2004,11,2,97100,1.4,0.41,9.2,2.6,1770
2004,11,3,97100,3,0.44,10,1.6,2390
2004,11,4,97100,0.6,0.44,10.8,1.4,1680
2004,11,5,97100,0,0.48,8.6,1.6,5180
2004,11,6,97100,0.6,0.34,6.5,2.4,1240
2004,11,7,97100,0,0.54,7.4,1.9,4740
2004,11,8,97100,0.1,0.3,3.2,1.7,1350
2004,11,9,97100,8,0.29,1.9,2.5,4020
2004,11,10,97100,0.6,0.24,0.7,2.1,1600
2004,11,11,97100,0,0.26,2.1,2.5,1880
2004,11,12,97100,0.2,0.3,3,2.6,1390
2004,11,13,97100,0.1,0.55,4.9,2.6,4240
2004,11,14,97100,0,0.37,3.4,1.5,4030
2004,11,15,97100,0.1,0.2,-0.3,1.3,1740
2004,11,16,97100,0.2,0.12,3.4,3.5,910
2004,11,17,97100,1.1,0.21,7.6,6.3,800
2004,11,18,97100,5.8,0.36,8,8.9,860
2004,11,19,97100,0.5,0.52,3.2,6.2,3900
2004,11,20,97100,0,0.46,0.8,2.9,4870
2004,11,21,97100,2,0.1,-1.1,2.3,1750
2004,11,22,97100,3.9,0,5.4,6,950
2004,11,23,97100,1,0.69,9.6,3.8,2150
2004,11,24,97100,0,0.26,1.4,2.1,2190
2004,11,25,97100,0,0.19,1,2.1,5450
2004,11,26,97100,2,0,1.9,3.9,1954
2004,11,27,97100,0,0.21,6.6,3.4,1760
2004,11,28,97100,0.1,0.38,6.9,3.2,1730
2004,11,29,97100,0,0.37,5.8,2.9,2590
2004,11,30,97100,0.1,0.21,4.2,4.3,5070
2004,12,1,97100,1.4,0.31,3.7,1.7,690
2004,12,2,97100,1.1,0.29,4.3,3.2,2800
2004,12,3,97100,0.1,0.31,2.8,3.2,1120
2004,12,4,97100,0,0.19,0.2,2.1,1440
2004,12,5,97100,0,0.19,-1,1.1,1270
2004,12,6,97100,0,0.2,2.4,1.5,1713
2004,12,7,97100,0,0.17,1.8,2.9,1540
2004,12,8,97100,0,0.25,3.4,4.1,2320
2004,12,9,97100,0,0.25,2.2,3,4470
2004,12,10,97100,0,0,-0.7,0.9,4590
2004,12,11,97100,0,0.17,-3.9,1.6,950
2004,12,12,97100,0,0.17,-3,1.6,1410
2004,12,13,97100,0,0.16,-3.3,1.6,1380
2004,12,14,97100,0,0.13,-3.6,0.9,1870
2004,12,15,97100,0,0.02,-3,1.5,3390
2004,12,16,97100,6,0.12,-0.2,2.9,1600
2004,12,17,97100,9,0.29,4.5,7.6,660
2004,12,18,97100,7.6,0.15,2.8,5.5,2670
2004,12,19,97100,0.5,0.33,1.8,4.5,1970
2004,12,20,97100,0,0.18,-1.9,4.1,5250
2004,12,21,97100,0,0.01,-6.5,2.2,3280
2004,12,22,97100,3,0.04,-3.3,5.9,930
2004,12,23,97100,7,0,2.9,7.7,560
2004,12,24,97100,6,0.17,7.2,8.1,1580
2004,12,25,97100,2,0.28,4.8,4.9,1160
2004,12,26,97100,0,0.16,1.3,2.4,2340
2004,12,27,97100,0,0.28,0.1,2.4,2660
2004,12,28,97100,2.1,0.06,-1.9,4.9,810
2004,12,29,97100,0.1,0.24,1.6,2.3,1830
2004,12,30,97100,0.2,0.15,1.3,4.1,1960
2004,12,31,97100,2.2,0.08,4.3,4.9,530
2005,1,1,97100,2,0.18,6.7,4.6,1100
2005,1,2,97100,0,0.88,5.9,6.2,3200
2005,1,3,97100,0.6,0.07,2.6,5.6,1600
2005,1,4,97100,0,0.51,4.4,6,1600
2005,1,5,97100,9,0.3,4,5.6,600
2005,1,6,97100,0,0.31,7.3,4.9,4100
2005,1,7,97100,0,0.08,7,7.8,1300
2005,1,8,97100,1,0.88,7.5,8,2100
2005,1,9,97100,0,0.23,6.3,4.1,3000
2005,1,10,97100,0.8,0.62,8.9,5.6,4900
2005,1,11,97100,1,0.3,7,5.7,1400
2005,1,12,97100,3,0.62,8,4.8,1000
2005,1,13,97100,0,0.43,4.3,3.9,4400
2005,1,14,97100,0,0.28,0.1,1.8,1000
2005,1,15,97100,0,0.24,0.3,1.9,4100
2005,1,16,97100,0.1,0.1,-3.2,1.6,3600
2005,1,17,97100,6,0.02,-0.6,4.1,1300
2005,1,18,97100,8.5,0.43,3.6,7.3,900
2005,1,19,97100,2,0.3,2.7,5.2,2900
2005,1,20,97100,11,0,5.8,8.4,1200
2005,1,21,97100,0.4,0.93,5.5,6.2,2400
2005,1,22,97100,0.5,0.37,2.5,2.5,4100
2005,1,23,97100,3,0.33,1.6,2.4,5500
2005,1,24,97100,0.1,0.31,-0.7,3,5700
2005,1,25,97100,0.1,0.55,-2.3,3.3,3600
2005,1,26,97100,0.1,0.69,-2.3,6,4200
2005,1,27,97100,0.2,0.3,-4.1,2.6,3800
2005,1,28,97100,0.1,0.26,-1.8,1.4,3500
2005,1,29,97100,0,0.31,-3.5,2.1,7500
2005,1,30,97100,0.2,0.15,-4.6,2.5,1200
2005,1,31,97100,0.9,0.12,0.6,3.8,2300
2005,2,1,97100,0.4,0.57,3.5,2.7,2300
2005,2,2,97100,0.9,0.38,3.5,3,2000
2005,2,3,97100,0.6,0.38,4.1,1.7,2400
2005,2,4,97100,0,0.64,3.9,2.5,6700
2005,2,5,97100,0,0.43,0.8,1.9,7900
2005,2,6,97100,0,0.54,1.3,2.4,8100
2005,2,7,97100,2.7,0.34,-1,1.8,3700
2005,2,8,97100,0,0.38,1.2,1,5200
2005,2,9,97100,0,0.31,0.2,1.5,4600
2005,2,10,97100,11,0,3.6,6.4,1200
2005,2,11,97100,6.9,0.2,6.4,5.8,1300
2005,2,12,97100,7.2,0.76,9,8.1,1400
2005,2,13,97100,2.3,0.58,2.6,5.2,3200
2005,2,14,97100,2.9,0.6,2.3,3.5,3900
2005,2,15,97100,0.7,0.41,-0.5,4.2,3200
2005,2,16,97100,0.1,0.68,-1.3,4.5,4200
2005,2,17,97100,0.1,0.63,-1.5,2.4,4200
2005,2,18,97100,2,0.62,-1.9,3.9,5700
2005,2,19,97100,1.8,0.44,0,2.5,5900
2005,2,20,97100,10.6,0.52,1,2.2,5300
2005,2,21,97100,4.3,0.48,-0.4,3.1,6800
2005,2,22,97100,0.2,0.47,-2,4.5,5500
2005,2,23,97100,0.1,0.5,-3,1.7,7200
2005,2,24,97100,0,0.44,-3.9,1.8,6343
2005,2,25,97100,0,0.78,-2.6,2.7,11000
2005,2,26,97100,2,0.53,-3.1,1.4,9400
2005,2,27,97100,0.3,0.93,-3.2,6.2,9700
2005,2,28,97100,0,0.84,-6.9,2.6,13800
2005,3,1,97100,0,0.68,-8.6,2.5,9800
2005,3,2,97100,0,1.17,-3.2,3,9600
2005,3,3,97100,0,1.36,-0.6,3.9,10100
2005,3,4,97100,0.9,0.66,-2.2,2.6,6600
2005,3,5,97100,0.2,0.65,-1,2.4,6300
2005,3,6,97100,0.1,0.84,-2.7,4,9800
2005,3,7,97100,0.1,0.56,-0.7,2.2,6200
2005,3,8,97100,0.9,0.46,2.5,3.2,3300
2005,3,9,97100,0.1,0.54,3,2.4,3700
2005,3,10,97100,0,0.91,2.9,1.5,8900
2005,3,11,97100,2.4,0.37,0.9,6.8,2300
2005,3,12,97100,3,1.13,3,5.3,8700
2005,3,13,97100,0,1.08,2.8,4.1,6600
2005,3,14,97100,0,1.47,4.4,2.5,10500
2005,3,15,97100,0,1.89,5.6,3.2,15400
2005,3,16,97100,0,3.28,12.5,5,14800
2005,3,17,97100,0,2.45,13.4,6,9700
2005,3,18,97100,0,2.21,12.4,3.7,13500
2005,3,19,97100,0,1.43,11.3,2.5,9900
2005,3,20,97100,0,1.92,11.2,3.7,10400
2005,3,21,97100,0,3.41,10.5,4.2,17300
2005,3,22,97100,1,2.19,11.6,3.8,9400
2005,3,23,97100,0,2.24,14,2.6,13700
2005,3,24,97100,1,1.41,12.5,2.9,6500
2005,3,25,97100,0,1.98,13.1,2.1,12700
2005,3,26,97100,4,1.85,10.9,2.5,12400
2005,3,27,97100,0,0.9,10.7,1.7,5300
2005,3,28,97100,2,1.1,11.4,1.4,6500
2005,3,29,97100,6.7,1.69,12.2,2.1,11400
2005,3,30,97100,10,0.8,10.3,1.8,3700
2005,3,31,97100,0.2,1.08,10.4,2.2,6700
2005,4,1,97100,0,3.01,9.8,3.8,19400
2005,4,2,97100,0,3.42,10.7,3,20000
2005,4,3,97100,0,3.09,12,2.3,19000
2005,4,4,97100,2,3.18,12.2,3,18100
2005,4,5,97100,2,1.98,11.5,2.1,10900
2005,4,6,97100,5,1.74,8.8,6,13300
2005,4,7,97100,4,2.2,10.6,7.4,14400
2005,4,8,97100,1.1,1.13,6.6,3.8,7000
2005,4,9,97100,0,1.97,5.2,3.3,13600
2005,4,10,97100,0.1,1.3,6.8,2.2,7000
2005,4,11,97100,0,2.72,8.9,4.9,21600
2005,4,12,97100,0,2.69,10.5,2.7,18500
2005,4,13,97100,0,2.45,11.4,2.3,16600
2005,4,14,97100,0,2.27,11.8,2.4,12000
2005,4,15,97100,2.6,1.98,11.1,3.5,9400
2005,4,16,97100,1,1.26,10,2.9,7000
2005,4,17,97100,0,1.61,12.1,2.3,9700
2005,4,18,97100,6,2.47,12.6,3.2,15800
2005,4,19,97100,4,1.02,9.3,1.8,5800
2005,4,20,97100,3,0.73,6.8,1.3,4000
2005,4,21,97100,0,2.99,7.5,2.7,23500
2005,4,22,97100,0,3.19,8,1.8,23800
2005,4,23,97100,0.1,1.65,8.3,1.4,10400
2005,4,24,97100,1.1,1.98,14.3,1.9,9900
2005,4,25,97100,5,0.85,11.6,2.3,2800
2005,4,26,97100,6,1.89,12.2,3.7,10700
2005,4,27,97100,0.5,3.03,12.8,4.2,16800
2005,4,28,97100,0.6,2.29,11.1,1.6,13792
2005,4,29,97100,0.1,2.94,16.4,2.6,14500
2005,4,30,97100,0,3.8,17.9,2.1,21300
2005,5,1,97100,0,4.94,19.9,2.6,23500
2005,5,2,97100,0.1,4.3,19.4,3.4,17800
2005,5,3,97100,11.3,2.93,16.8,3.4,13700
2005,5,4,97100,4,1.92,12.7,3.4,11500
2005,5,5,97100,0.2,2.65,12.6,2.4,14000
2005,5,6,97100,3,2.46,11.4,3.8,13700
2005,5,7,97100,6,1.63,9.2,4.6,7700
2005,5,8,97100,0.6,2.11,7.7,3,15500
2005,5,9,97100,0.1,2.27,7.8,1.8,15100
2005,5,10,97100,0,2.76,7.9,2.3,20000
2005,5,11,97100,0,3.32,8.1,2.4,26000
2005,5,12,97100,0,4.26,10.1,5,28700
2005,5,13,97100,3.4,2.35,10.9,5.3,7800
2005,5,14,97100,14,0.77,10.3,2.5,3000
2005,5,15,97100,0,3.2,10.5,3,23800
2005,5,16,97100,0,3.3,10.8,1.8,23000
2005,5,17,97100,0,1.79,9.2,3.1,9900
2005,5,18,97100,0,2.88,7.3,2.3,21400
2005,5,19,97100,0,3.83,10.7,2.3,25400
2005,5,20,97100,7,4.42,17.3,3.3,19300
2005,5,21,97100,0.1,1.87,15,3.7,10900
2005,5,22,97100,0.1,2.56,15.4,3.5,13100
2005,5,23,97100,0.4,3.11,13.6,3.1,17500
2005,5,24,97100,0,3.63,13.3,3.2,21200
2005,5,25,97100,0,4.74,17.9,1.8,27000
2005,5,26,97100,0,5.56,20.8,2.4,27300
2005,5,27,97100,0,6.13,22.9,2.2,28900
2005,5,28,97100,0,6.02,23.4,2.4,28700
2005,5,29,97100,24,5.6,22.1,3.1,26400
2005,5,30,97100,0,1.47,15.2,3.5,4600
2005,5,31,97100,0,3.28,11.9,1.9,22200
2005,6,1,97100,0,3.9,13.9,1.1,25500
2005,6,2,97100,0,3.74,15.3,1.7,22700
2005,6,3,97100,3,5.08,19.4,3.8,23700
2005,6,4,97100,1,3.07,14.5,4.6,16800
2005,6,5,97100,1,2.54,12.7,4,14100
2005,6,6,97100,1,2.34,13.6,2.4,13000
2005,6,7,97100,0,3.25,9.8,3.2,20500
2005,6,8,97100,0,3.96,10.6,3.2,26600
2005,6,9,97100,0,4.25,12.4,2.3,27600
2005,6,10,97100,0,3.16,12.5,1.3,19100
2005,6,11,97100,0,2.83,13,1.9,14500
2005,6,12,97100,0,3.91,11.2,1.9,26400
2005,6,13,97100,0,4.43,13.7,3.1,26200
2005,6,14,97100,0.4,2.51,14.2,1.6,14100
2005,6,15,97100,0,4.59,17.8,2.5,23900
2005,6,16,97100,0,3.45,19,2.6,14600
2005,6,17,97100,0,3.33,20.9,1.9,14600
2005,6,18,97100,0,5.69,21.8,2.7,27300
2005,6,19,97100,0,7.23,21.7,3.7,31000
2005,6,20,97100,0,6.43,23.4,1.8,30400
2005,6,21,97100,0,6.04,24.7,2.1,26000
2005,6,22,97100,0,6.01,22,2.6,28200
2005,6,23,97100,0,6.18,23.4,1.9,28500
2005,6,24,97100,0,6.76,26.2,2.3,29000
2005,6,25,97100,0.1,4.35,23.7,2.9,16700
2005,6,26,97100,0,4.91,22.3,3.5,22900
2005,6,27,97100,0,5.57,23.4,2.3,25800
2005,6,28,97100,0.8,6.25,24.5,2.9,26900
2005,6,29,97100,4.7,5.01,24.2,2.4,21100
2005,6,30,97100,5.1,3.73,20,3.5,15100
2005,7,1,97100,3.4,2.6,17.1,3.2,11800
2005,7,2,97100,0.4,1.62,17.8,2.5,7600
2005,7,3,97100,0,4.33,22.3,1.4,21400
2005,7,4,97100,6,4.62,21.8,4.4,15600
2005,7,5,97100,0.5,4.16,14.6,2.6,23500
2005,7,6,97100,24,2.23,14.9,3,9900
2005,7,7,97100,4.1,1.63,12.9,3.2,9900
2005,7,8,97100,1,2.2,14.7,1.5,12200
2005,7,9,97100,0,3.99,16.8,2.5,22000
2005,7,10,97100,0,5.16,19.8,3.8,24000
2005,7,11,97100,0,5.64,21.8,3.4,25200
2005,7,12,97100,0,5.12,21.3,3,23362
2005,7,13,97100,0,6.18,23.3,2.7,28300
2005,7,14,97100,0,6.06,24.1,2.1,27600
2005,7,15,97100,0,5.43,23.2,2.4,23200
2005,7,16,97100,0,5.2,22.4,1.8,24800
2005,7,17,97100,0,5.57,21.2,2.3,27300
2005,7,18,97100,2,5.51,21.4,3.4,20800
2005,7,19,97100,0.1,3.09,18.1,4.1,10700
2005,7,20,97100,4,2.65,17.4,3.9,9100
2005,7,21,97100,0,3.15,15.4,3.9,15500
2005,7,22,97100,0.1,3.7,17.8,2.9,16700
2005,7,23,97100,0,3.38,16.8,1.7,17600
2005,7,24,97100,6,2.25,18.1,2.5,9600
2005,7,25,97100,4.4,4.26,20.8,4.8,18800
2005,7,26,97100,0,3.04,19.1,2.3,15200
2005,7,27,97100,6,4.39,23.4,1.6,20400
2005,7,28,97100,5,4.89,24.5,2.5,20500
2005,7,29,97100,44,3.74,22.1,2.2,17600
2005,7,30,97100,0.4,3.84,19,3.1,20100
2005,7,31,97100,0.3,3.42,16.8,3.4,18900
2005,8,1,97100,0,2.75,17.6,1.7,14600
2005,8,2,97100,0,3.98,18.1,3.3,19700
2005,8,3,97100,0,3.74,16.2,2.3,20600
2005,8,4,97100,0,3.59,16,1.8,20500
2005,8,5,97100,2.7,2.2,15.1,3.2,10400
2005,8,6,97100,0,2.7,14.6,2.7,15000
2005,8,7,97100,7.2,2.58,13.3,2.2,15400
2005,8,8,97100,1,1.77,13.5,1.9,9400
2005,8,9,97100,0,3.28,14.9,2.1,19600
2005,8,10,97100,0,3.28,15.9,2.2,17400
2005,8,11,97100,0.1,2.67,15.2,1.9,15800
2005,8,12,97100,1,3.27,17.2,2.7,17400
2005,8,13,97100,7,3.54,15.9,2.4,20800
2005,8,14,97100,10,1.89,14.9,3.4,8800
2005,8,15,97100,0.1,1.06,14,2.3,4200
2005,8,16,97100,0,3.51,18,3.3,18700
2005,8,17,97100,0,4.49,18.4,4.1,22900
2005,8,18,97100,0,4.18,21,3,19100
2005,8,19,97100,0.4,2.45,18.8,3.3,11900
2005,8,20,97100,0,3.04,17.7,2.9,15300
2005,8,21,97100,0,1.81,15.6,2.4,9200
2005,8,22,97100,0.1,1.37,18,1.7,4300
2005,8,23,97100,1,1.98,16.6,1.6,10900
2005,8,24,97100,0.1,3.1,17,2.9,17300
2005,8,25,97100,8,1.77,15.9,5.2,3200
2005,8,26,97100,0,2.81,14,3.1,17000
2005,8,27,97100,0,2.36,13.6,0.8,15900
2005,8,28,97100,0,3.47,16.3,1.6,21700
2005,8,29,97100,0,4.06,18.7,1.9,21900
2005,8,30,97100,0,4.8,21,3,21100
2005,8,31,97100,0,4.6,22.7,2.2,21300
2005,9,1,97100,0,3.47,21.6,2.5,15200
2005,9,2,97100,0,3.61,20.8,2.5,17200
2005,9,3,97100,0,4.28,20.7,3.8,18200
2005,9,4,97100,0,4.2,21.1,3.3,16300
2005,9,5,97100,0,4.34,21.4,2.2,20400
2005,9,6,97100,0,3.38,21.2,1.8,16400
2005,9,7,97100,0,4.04,22.2,2.3,18600
2005,9,8,97100,0,3.67,22.6,1.6,17900
2005,9,9,97100,0.1,1.6,18.9,1.8,6700
2005,9,10,97100,3.3,1.78,20,1.3,8100
2005,9,11,97100,12,1.06,17.2,1.5,5100
2005,9,12,97100,2,0.63,16,2.3,1700
2005,9,13,97100,0,2.52,17.3,2.2,15000
2005,9,14,97100,0.1,2.1,15.9,3.2,10700
2005,9,15,97100,3,2.06,18.7,5.3,8100
2005,9,16,97100,9,1.84,15.9,4.5,5200
2005,9,17,97100,0.1,2.09,10.1,2.9,14900
2005,9,18,97100,0,2.55,10.3,3.2,17800
2005,9,19,97100,0,2.88,11.5,3.2,18100
2005,9,20,97100,0,2.44,11.7,1.8,17300
2005,9,21,97100,0,2.83,12.7,2.9,17000
2005,9,22,97100,0,2.58,13.5,2.4,16200
2005,9,23,97100,0,2.52,14.9,2.1,15400
2005,9,24,97100,0,2.09,16.1,1.3,13600
2005,9,25,97100,0,1.99,16.8,1.3,12400
2005,9,26,97100,0,2.22,16.5,3.1,11500
2005,9,27,97100,2,2.78,17.1,4,11100
2005,9,28,97100,0.8,1.54,13.8,2.7,8100
2005,9,29,97100,2,1.89,12.6,4,8400
2005,9,30,97100,6,1.47,10.3,3.5,8800
2005,10,1,97100,14,0.83,12.7,2.9,1900
2005,10,2,97100,1,1.14,11.1,1.5,8100
2005,10,3,97100,0,0.84,9.9,3.3,5400
2005,10,4,97100,0,0.81,12.6,4.9,2600
2005,10,5,97100,0,1.38,15.9,4,5200
2005,10,6,97100,0,1.98,16.7,3.1,11000
2005,10,7,97100,0,1.51,14.9,1.6,11400
2005,10,8,97100,0,1.34,13.8,1.9,10400
2005,10,9,97100,0,1.31,14.5,1.1,9400
2005,10,10,97100,0,1.77,15.6,2.2,10100
2005,10,11,97100,0,1.6,14.8,1.9,11793
2005,10,12,97100,0,2.06,16.4,2.4,11600
2005,10,13,97100,0,1.59,14,1.8,11600
2005,10,14,97100,0,1.41,13.3,1.4,10400
2005,10,15,97100,0,2.13,13.1,3.5,11300
2005,10,16,97100,0,2.48,13.8,4.2,11200
2005,10,17,97100,0,2.16,9.5,5,11600
2005,10,18,97100,0,2.35,10.5,4.2,10700
